field_id,title,matched_phrase,replaced_title,candidate_acronym,cui,sab,tty,sty,score,rank,chosen,has_conflict,domain
130851,"Source of report of F07 (personality and behavioural disorders due to brain disease, damage and dysfunction)",disorders,"Source of report of F07 (personality and behavioural DD due to brain disease, damage and dysfunction)",DD,,ADAM,META,,90,1,True,False,medical
130851,"Source of report of F07 (personality and behavioural disorders due to brain disease, damage and dysfunction)",disease,"Source of report of F07 (personality and behavioural DD due to brain OD, damage and dysfunction)",OD,,ADAM,META,,90,1,True,False,medical
130851,"Source of report of F07 (personality and behavioural disorders due to brain disease, damage and dysfunction)",disease,"Source of report of F07 (personality and behavioural DD due to brain OD, damage and dysfunction)",DZ,,Vanderbilt Clinic Notes,META,,80,2,False,False,medical
130851,"Source of report of F07 (personality and behavioural disorders due to brain disease, damage and dysfunction)",disease,"Source of report of F07 (personality and behavioural DD due to brain OD, damage and dysfunction)",DS,,Wikipedia,META,,5,3,False,False,medical
130854,Date F10 first reported (mental and behavioural disorders due to use of alcohol),disorders,Date F10 first reported (mental and behavioural DD due to use of alcohol),DD,,ADAM,META,,90,1,True,False,medical
130854,Date F10 first reported (mental and behavioural disorders due to use of alcohol),alcohol,Date F10 first reported (mental and behavioural DD due to use of PA),PA,,ADAM,META,,90,1,True,False,medical
130854,Date F10 first reported (mental and behavioural disorders due to use of alcohol),alcohol,Date F10 first reported (mental and behavioural DD due to use of PA),CA,,ADAM,META,,90,2,False,False,medical
130855,Source of report of F10 (mental and behavioural disorders due to use of alcohol),disorders,Source of report of F10 (mental and behavioural DD due to use of alcohol),DD,,ADAM,META,,90,1,True,False,medical
130855,Source of report of F10 (mental and behavioural disorders due to use of alcohol),alcohol,Source of report of F10 (mental and behavioural DD due to use of PA),PA,,ADAM,META,,90,1,True,False,medical
130855,Source of report of F10 (mental and behavioural disorders due to use of alcohol),alcohol,Source of report of F10 (mental and behavioural DD due to use of PA),CA,,ADAM,META,,90,2,False,False,medical
130856,Date F11 first reported (mental and behavioural disorders due to use of opioids),disorders,Date F11 first reported (mental and behavioural DD due to use of opioids),DD,,ADAM,META,,90,1,True,False,medical
130857,Source of report of F11 (mental and behavioural disorders due to use of opioids),disorders,Source of report of F11 (mental and behavioural DD due to use of opioids),DD,,ADAM,META,,90,1,True,False,medical
130858,Date F12 first reported (mental and behavioural disorders due to use of cannabinoids),disorders,Date F12 first reported (mental and behavioural DD due to use of cannabinoids),DD,,ADAM,META,,90,1,True,False,medical
130858,Date F12 first reported (mental and behavioural disorders due to use of cannabinoids),cannabinoids,Date F12 first reported (mental and behavioural DD due to use of CBS),CBS,,ADAM,META,,90,1,True,False,medical
130859,Source of report of F12 (mental and behavioural disorders due to use of cannabinoids),disorders,Source of report of F12 (mental and behavioural DD due to use of cannabinoids),DD,,ADAM,META,,90,1,True,False,medical
130859,Source of report of F12 (mental and behavioural disorders due to use of cannabinoids),cannabinoids,Source of report of F12 (mental and behavioural DD due to use of CBS),CBS,,ADAM,META,,90,1,True,False,medical
130860,Date F13 first reported (mental and behavioural disorders due to use of sedatives or hypnotics),disorders,Date F13 first reported (mental and behavioural DD due to use of sedatives or hypnotics),DD,,ADAM,META,,90,1,True,False,medical
130861,Source of report of F13 (mental and behavioural disorders due to use of sedatives or hypnotics),disorders,Source of report of F13 (mental and behavioural DD due to use of sedatives or hypnotics),DD,,ADAM,META,,90,1,True,False,medical
130862,Date F14 first reported (mental and behavioural disorders due to use of cocaine),disorders,Date F14 first reported (mental and behavioural DD due to use of cocaine),DD,,ADAM,META,,90,1,True,False,medical
130863,Source of report of F14 (mental and behavioural disorders due to use of cocaine),disorders,Source of report of F14 (mental and behavioural DD due to use of cocaine),DD,,ADAM,META,,90,1,True,False,medical
130864,"Date F15 first reported (mental and behavioural disorders due to use of other stimulants, including caffeine)",disorders,"Date F15 first reported (mental and behavioural DD due to use of other stimulants, including caffeine)",DD,,ADAM,META,,90,1,True,False,medical
130864,"Date F15 first reported (mental and behavioural disorders due to use of other stimulants, including caffeine)",caffeine,"Date F15 first reported (mental and behavioural DD due to use of other stimulants, including CA)",CA,,UMLS,META,,100,1,True,False,medical
130864,"Date F15 first reported (mental and behavioural disorders due to use of other stimulants, including caffeine)",caffeine,"Date F15 first reported (mental and behavioural DD due to use of other stimulants, including CA)",CF,,ADAM,META,,90,2,False,False,medical
130865,"Source of report of F15 (mental and behavioural disorders due to use of other stimulants, including caffeine)",disorders,"Source of report of F15 (mental and behavioural DD due to use of other stimulants, including caffeine)",DD,,ADAM,META,,90,1,True,False,medical
130865,"Source of report of F15 (mental and behavioural disorders due to use of other stimulants, including caffeine)",caffeine,"Source of report of F15 (mental and behavioural DD due to use of other stimulants, including CA)",CA,,UMLS,META,,100,1,True,False,medical
130865,"Source of report of F15 (mental and behavioural disorders due to use of other stimulants, including caffeine)",caffeine,"Source of report of F15 (mental and behavioural DD due to use of other stimulants, including CA)",CF,,ADAM,META,,90,2,False,False,medical
130866,Date F16 first reported (mental and behavioural disorders due to use of hallucinogens),disorders,Date F16 first reported (mental and behavioural DD due to use of hallucinogens),DD,,ADAM,META,,90,1,True,False,medical
130867,Source of report of F16 (mental and behavioural disorders due to use of hallucinogens),disorders,Source of report of F16 (mental and behavioural DD due to use of hallucinogens),DD,,ADAM,META,,90,1,True,False,medical
130868,Date F17 first reported (mental and behavioural disorders due to use of tobacco),disorders,Date F17 first reported (mental and behavioural DD due to use of tobacco),DD,,ADAM,META,,90,1,True,False,medical
130869,Source of report of F17 (mental and behavioural disorders due to use of tobacco),disorders,Source of report of F17 (mental and behavioural DD due to use of tobacco),DD,,ADAM,META,,90,1,True,False,medical
130870,Date F18 first reported (mental and behavioural disorders due to use of volatile solvents),disorders,Date F18 first reported (mental and behavioural DD due to use of volatile solvents),DD,,ADAM,META,,90,1,True,False,medical
130871,Source of report of F18 (mental and behavioural disorders due to use of volatile solvents),disorders,Source of report of F18 (mental and behavioural DD due to use of volatile solvents),DD,,ADAM,META,,90,1,True,False,medical
130872,Date F19 first reported (mental and behavioural disorders due to multiple drug use and use of other psychoactive substances),disorders,Date F19 first reported (mental and behavioural DD due to multiple drug use and use of other psychoactive substances),DD,,ADAM,META,,90,1,True,False,medical
130873,Source of report of F19 (mental and behavioural disorders due to multiple drug use and use of other psychoactive substances),disorders,Source of report of F19 (mental and behavioural DD due to multiple drug use and use of other psychoactive substances),DD,,ADAM,META,,90,1,True,False,medical
130874,Date F20 first reported (schizophrenia),schizophrenia,Date F20 first reported (SCH),SCH,,UMLS,META,,100,1,True,False,medical
130874,Date F20 first reported (schizophrenia),schizophrenia,Date F20 first reported (SCH),SC,,UMLS,META,,100,2,False,False,medical
130874,Date F20 first reported (schizophrenia),schizophrenia,Date F20 first reported (SCH),SZ,,UMLS,META,,100,3,False,False,medical
130874,Date F20 first reported (schizophrenia),schizophrenia,Date F20 first reported (SCH),SCZ,,ADAM,META,,90,4,False,False,medical
130875,Source of report of F20 (schizophrenia),schizophrenia,Source of report of F20 (SCH),SCH,,UMLS,META,,100,1,True,False,medical
130875,Source of report of F20 (schizophrenia),schizophrenia,Source of report of F20 (SCH),SC,,UMLS,META,,100,2,False,False,medical
130875,Source of report of F20 (schizophrenia),schizophrenia,Source of report of F20 (SCH),SZ,,UMLS,META,,100,3,False,False,medical
130875,Source of report of F20 (schizophrenia),schizophrenia,Source of report of F20 (SCH),SCZ,,ADAM,META,,90,4,False,False,medical
130878,Date F22 first reported (persistent delusional disorders),disorders,Date F22 first reported (persistent delusional DD),DD,,ADAM,META,,90,1,True,False,medical
130879,Source of report of F22 (persistent delusional disorders),disorders,Source of report of F22 (persistent delusional DD),DD,,ADAM,META,,90,1,True,False,medical
130880,Date F23 first reported (acute and transient psychotic disorders),disorders,Date F23 first reported (acute and transient psychotic DD),DD,,ADAM,META,,90,1,True,False,medical
130881,Source of report of F23 (acute and transient psychotic disorders),disorders,Source of report of F23 (acute and transient psychotic DD),DD,,ADAM,META,,90,1,True,False,medical
130882,Date F24 first reported (induced delusional disorder),delusional disorder,Date F24 first reported (induced DD),DD,,UMLS,META,,100,1,True,False,medical
130883,Source of report of F24 (induced delusional disorder),delusional disorder,Source of report of F24 (induced DD),DD,,UMLS,META,,100,1,True,False,medical
130884,Date F25 first reported (schizoaffective disorders),disorders,Date F25 first reported (schizoaffective DD),DD,,ADAM,META,,90,1,True,False,medical
130885,Source of report of F25 (schizoaffective disorders),disorders,Source of report of F25 (schizoaffective DD),DD,,ADAM,META,,90,1,True,False,medical
130886,Date F28 first reported (other nonorganic psychotic disorders),disorders,Date F28 first reported (other nonorganic psychotic DD),DD,,ADAM,META,,90,1,True,False,medical
130887,Source of report of F28 (other nonorganic psychotic disorders),disorders,Source of report of F28 (other nonorganic psychotic DD),DD,,ADAM,META,,90,1,True,False,medical
130892,Date F31 first reported (bipolar affective disorder),bipolar affective disorder,Date F31 first reported (BPAD),BPAD,,UMLS,META,,100,1,True,False,medical
130892,Date F31 first reported (bipolar affective disorder),bipolar affective disorder,Date F31 first reported (BPAD),BAD,,UMLS,META,,100,2,False,False,medical
130892,Date F31 first reported (bipolar affective disorder),bipolar affective disorder,Date F31 first reported (BPAD),BP,,ADAM,META,,90,3,False,False,medical
130893,Source of report of F31 (bipolar affective disorder),bipolar affective disorder,Source of report of F31 (BPAD),BPAD,,UMLS,META,,100,1,True,False,medical
130893,Source of report of F31 (bipolar affective disorder),bipolar affective disorder,Source of report of F31 (BPAD),BAD,,UMLS,META,,100,2,False,False,medical
130893,Source of report of F31 (bipolar affective disorder),bipolar affective disorder,Source of report of F31 (BPAD),BP,,ADAM,META,,90,3,False,False,medical
130898,Date F34 first reported (persistent mood [affective] disorders),disorders,Date F34 first reported (persistent mood [affective] DD),DD,,ADAM,META,,90,1,True,False,medical
130899,Source of report of F34 (persistent mood [affective] disorders),disorders,Source of report of F34 (persistent mood [affective] DD),DD,,ADAM,META,,90,1,True,False,medical
130900,Date F38 first reported (other mood [affective] disorders),disorders,Date F38 first reported (other mood [affective] DD),DD,,ADAM,META,,90,1,True,False,medical
130901,Source of report of F38 (other mood [affective] disorders),disorders,Source of report of F38 (other mood [affective] DD),DD,,ADAM,META,,90,1,True,False,medical
